File;x_mean;x_std;x_min;x_max;x_25;x_50;x_75;y_mean;y_std;y_min;y_max;y_25;y_50;y_75;False Fixation, per minute;False Saccades, per minute;Saccades with amplitude > 6 degrees, per minute;Saccades with amplitude < 6 degrees, per minute;Max Curve;Average Curve;Min Curve;Time Frame;Saccades time;Fixation time < 150 ms;Fixation time > 150 ms;Fixation time between 150 and 900 ms;Fixation time > 900 ms;Fixation time < 180 ms;Fixation time > 180 ms;% of Fixations < 150 ms;% of Fixations > 150 ms;% of Fixations between 150 and 900 ms;% of Fixations > 900 ms;% of Fixations < 180 ms;% of Fixations > 180 ms;Fixation time < 150 ms, per time;Fixation time > 150 ms, per time;Fixation time between 150 and 900 ms, per time;Fixation time > 900 ms, per time;Fixation time < 180 ms, per time;Fixation time > 180 ms, per time;% of Fixations < 150 ms, per minute;% of Fixations > 150 ms, per minute;% of Fixations between 150 and 900 ms, per minute;% of Fixations > 900 ms, per minute;% of Fixations < 180 ms, per minute;% of Fixations > 180 ms, per minute;Fixation Frequency;Average Fix Frequency in interval (1s);Max Fix Frequency in interval (1s);Average Acceleration;Min Acceleration;Max Acceleration;Average Speed;Min Speed;Max Speed;Average Acceleration in interval (1s);Min Acceleration in interval (1s);Max Acceleration in interval (1s);Average Speed in interval (1s);Min Speed in interval (1s);Max Speed in interval (1s);Average Fixation Speed;Min Fixation Speed;Max Fixation Speed;Average Fixation Speed, < 150ms;Min Fixation Speed, < 150ms;Max Fixation Speed, < 150ms;Average Fixation Speed, > 150ms;Min Fixation Speed, > 150ms;Max Fixation Speed, > 150ms;Average Saccade Speed;Min Saccade Speed;Max Saccade Speed;Average Saccade Length;Min Saccade Length;Max Saccade Length;Average Saccade Time;Min Saccade Time;Max Saccade Time
23-01-24-game-afternoon-sync.csv;0.5149548133925167;0.04479997300187783;0.16374573988073013;0.9760255252613741;0.4953162810381721;0.509671267341165;0.5257434283985811;0.5089431446386762;0.08621735784122807;0.11378789831090852;0.8314065156159578;0.5051996866861979;0.5332594694914641;0.5547185544614439;13.152466460114486;542.2168771057002;28.174646289558975;13.023520710505522;246.83024426290623;0.8429861025234578;1.0000070614237546;930.6239280000001;36.9963550100002;3.7028400000002932;889.8216959999996;114.91899600000059;774.9026999999991;7.049377000000128;886.4751589999998;11.831442463533225;88.16855753646678;52.188006482982175;35.980551053484604;15.07293354943274;84.92706645056725;0.003978878995684165;0.9561560467420085;0.12348596736274825;0.8326700793792603;0.00757489334617681;0.9525600323915159;4.7065198607272425;35.07324389363863;20.760265687043454;14.312978206595176;5.995977356816898;33.78378639754898;0.6877106645811496;0.6852934006252469;6.975342165445551;3161.2521163003344;0.021006742384743073;1244.5417403987788;33.394530419907674;0.021017275085836045;5061.461296656817;31.667626990226395;0.021006742384743073;190.2970732303799;33.38783044148345;5.227757725372195;210.36918663821382;17.008470387955967;8.899655954798876;239.950182667133;82.0112065526189;24.30521727342945;239.950182667133;16.737972677581094;8.899655954798876;84.33770029303163;428.95594604361474;97.97810935230449;1017.9669537667752;24.835377877120596;1.566376034214854;158.7773956137725;0.0578972691862288;0.011953000000062275;0.16410700000000134
23-01-24-game-evening-sync.csv;0.5103576777727841;0.04522304917346237;0.2033852829652674;0.7379713619456572;0.4892868995666504;0.5056647693409639;0.5229408039766199;0.5270977777561129;0.08601705434772772;0.06243709988064239;0.7612659030490452;0.5208998220938224;0.5488726015444155;0.5706819322374133;15.34873306451398;525.0882364175835;31.44315356536062;11.558155263156277;43.51572997300041;0.6796918889764273;1.0000044957596796;965.552006;41.282963010000024;4.764438999999865;919.4283500000003;135.85813300000083;783.5702169999994;9.67570799999967;914.5170810000004;10.635155096011816;89.36484490398819;55.096011816838995;34.26883308714919;15.066469719350073;84.93353028064993;0.004934419865935078;0.9522307905598202;0.14070514291904523;0.811525647640775;0.01002090818503221;0.947144302240723;4.474124617995978;37.59507491510509;23.178451146006942;14.41662376909815;6.338343208827635;35.73085632427343;0.7177241574701881;0.7150899397529238;7.968508454587259;3258.31597526853;0.004981395421045049;772.1878762940996;34.79299275572113;0.00230511476385054;5468.374613254037;30.63020595699561;0.004981395421045049;258.10631863400084;34.794788678652466;5.424578961096671;286.4286869171603;17.064709157329208;6.709760694759778;376.01510160842594;67.25634882422287;21.950563637961753;376.01510160842594;16.80461819392543;6.709760694759778;101.66036445408619;431.55073411363975;90.18831705485073;1162.4214236379269;25.745221088658592;1.4430130728768118;123.11808172562584;0.05965746099710986;0.011758999999983644;0.14399600000001556
23-01-24-game-morning-sync.csv;0.4994307933975568;0.04567267453399906;0.3043524517732508;0.7450385935166303;0.4737882333643296;0.49384599573471966;0.512371399823357;0.5269082001562468;0.09175947298098859;0.09654591878255202;0.808901921025029;0.5289630748607494;0.5482745982982494;0.570460609153465;21.01212115786196;520.6992495917366;30.514793928692786;14.75570306029632;97.86929809725115;0.646927334693629;1.0000067535917592;1016.556103;45.25845300999937;4.644124999999948;966.5531900000005;136.23663300000058;830.316557;9.834767000000166;961.3625480000004;13.154362416107382;86.84563758389262;51.40939597315436;35.43624161073826;17.315436241610737;82.68456375838926;0.004568488631659859;0.9508114575748118;0.134017820165505;0.8167936374093069;0.00967459343461358;0.9457053527718582;5.7842355996361565;38.187759520046875;22.60573708837396;15.582022431672911;7.6139427791129;36.35805234057013;0.7554919966871715;0.7548980463477025;5.9987462620316725;3172.6562459570314;0.012261716488360365;293.89342098966154;34.790552890584244;0.013320485455173215;3345.709609974443;35.52742660180683;0.012261716488360365;293.89342098966154;34.80215844919561;4.78889219314494;303.01680301701225;16.795873101558257;7.4895856586280685;633.7157909176494;90.78023112042835;22.832957412230886;633.7157909176494;16.44039074417612;7.4895856586280685;108.14137530685409;420.78861470948783;82.42188680383724;1069.4817645380315;24.829519877408195;1.3188326107449182;119.93213812399671;0.059007109530638036;0.011972999999983358;0.16793799999993553
23-01-24-paper-afternoon-sync.csv;0.514964378833587;0.05186100618551203;0.23304608288933248;0.7754486869363224;0.47559961150674257;0.5101484410903032;0.5532917415394503;0.49843408141471496;0.05080620235142853;0.12998532895688653;0.7912966692889178;0.4752618153889974;0.5014422381365741;0.5327001642297815;8.648692755774551;518.5561276243981;23.26620163877379;14.982946605074222;39.14112684015364;0.9137773621864533;1.000001220153998;985.1199760000001;24.514343009999525;4.371743000000188;956.0657930000003;78.37336100000053;877.6924319999998;6.699837000000255;953.7376990000002;13.445378151260504;86.5546218487395;30.084033613445378;56.470588235294116;15.798319327731091;84.2016806722689;0.004437777231714756;0.9705069598548068;0.07955717365333431;0.8909497862014726;0.006801036587649355;0.9681437004988722;4.872502960999746;31.36673781143587;10.902225375236934;20.464512436198937;5.725190979174703;30.514049793260916;0.6385009088476752;0.6375888325424426;6.972090720844379;2806.012459583773;0.004662831927566156;2162.445550794131;25.33014660872041;0.01193434614230514;4603.503808477533;18.284562743920308;0.004662831927566156;159.28855030025915;25.3290774234122;5.399863237342565;236.93854849872488;16.284203985642197;8.623280134224208;408.99536912271356;73.10035551454247;21.37904855032966;408.99536912271356;16.024404278980608;8.623280134224208;82.86587242122464;379.2278642959157;103.35545088910749;1225.0792978032418;14.803378892196863;1.653790569672494;126.43891569405092;0.039035578041400516;0.011963999999920816;0.15598599999998441
23-01-24-paper-evening-sync.csv;0.5065914324164577;0.0541717650086358;0.17929266480838552;0.807099230149213;0.46011510316063375;0.5050628606010886;0.5506389702067656;0.49690205363004825;0.05318233136803669;0.09129683883101847;0.78978069446705;0.47950911345305264;0.5051050256799768;0.5289166415179217;7.224571506774598;545.4871158920432;25.317967404272046;16.750776413937565;28.11603268061396;0.7529535290746499;1.0000000506586781;938.463962;25.41005701000073;5.577127000000267;907.3261499999992;87.82627099999962;819.4998789999996;9.286142000000122;903.6171349999993;15.68;84.32;31.52;52.800000000000004;19.2;80.80000000000001;0.005942824898800181;0.9668204499471224;0.09358512905794418;0.8732353208891782;0.009895043790717371;0.9628682310552051;6.265557589946112;33.693355611240825;12.595049441014122;21.098306170226703;7.672111334627893;32.286801866559045;0.7022113013221918;0.699343056978763;6.97280605637981;2865.1778874906026;0.04574446981435974;5286.479904903281;26.72283165441905;0.006603878499439249;3940.8671335087415;18.699223452892756;0.04574446981435974;248.7684000196096;26.68188576312073;5.277510929856854;331.5937615291315;17.404563211373283;8.250682720557391;409.69492922089495;80.49379583046861;27.89372974410736;409.69492922089495;17.016768081170977;8.250682720557391;102.1427544331608;360.984785204981;102.28505590537264;1063.4876991168221;13.940188406993062;1.631037501465575;119.6450029503905;0.03861710791793424;0.01191199999999526;0.16024200000000022
23-01-24-paper-morning-sync.csv;0.5145716345190912;0.05709146385135904;0.18568365714129278;0.9640352585736442;0.4691716642940746;0.5124150444479549;0.5581166323493508;0.49309927160002515;0.06354666239443743;0.08492804633246531;0.7130225004973235;0.46115270543981485;0.5016125149197048;0.5365850660536025;4.936753931884856;574.5073039527208;24.445853807285253;14.810261795654567;60.47296729175271;0.7335190975767297;1.0000018596262015;1008.760021;26.104356010000483;4.762692999999408;977.801036;92.03286699999964;885.7681690000003;7.67940999999925;974.8843190000001;12.92834890965732;87.07165109034268;32.242990654205606;54.82866043613706;15.732087227414329;84.26791277258567;0.004721334014881035;0.9693098612598565;0.09123365823792856;0.8780762030219279;0.00761272239197835;0.9664184728827592;4.936753931884856;33.24874033642933;12.312145348194761;20.93659498823457;6.007375266510487;32.1781190018037;0.6552599094329096;0.6528829589097817;6.9997830067269415;2842.4062649675056;0.0030674327071362473;385.15066704335544;26.880598027961085;0.01431032968372218;4025.946481612695;16.85414666466009;0.0030674327071362473;208.5766427807133;26.874520995502202;5.448808247648077;221.217971670097;18.311421945578143;8.800201054885832;357.22915476114963;74.35925639616435;15.936247761059429;357.22915476114963;18.03842302371995;8.800201054885832;97.91746207810041;349.1332455697339;103.17233705933069;996.3040000525478;13.808937177695844;1.655400148113121;101.2627907499994;0.03955205456060679;0.011813999999958469;0.1719860000000608
23-01-24-rings-afternoon-sync.csv;0.49985723516008806;0.041744472373411994;0.28015972586239085;0.6488872976864085;0.4769798166611615;0.5042787439682904;0.5285119449391085;0.5375501431366123;0.05642175662099333;0.11609395345052086;0.841178540830259;0.5387317233615452;0.5486895525896991;0.5567032708062065;3.831370941119743;307.2394602307452;9.669650470445067;4.926048352868241;29.870623501595066;0.9442276324947096;1.0000037835772586;328.864007;3.6359470099997884;0.728475999999981;324.4836630000002;13.587243000000193;310.89642000000003;1.2202339999999854;323.99190500000026;16.25;83.75;36.25;47.5;20.0;80.0;0.0022151283950024394;0.9866803787986449;0.04131568888899475;0.9453646899096502;0.0037104516579097246;0.9851850555357378;2.3718010587884124;12.223897764524898;5.290940823451074;6.932956941073822;2.919139764662662;11.676559058650648;0.2463024176434121;0.2376895925792791;5.999910001350207;1739.8382712090531;0.005922587125254386;934.3222681999758;14.848925308592642;0.005969593798275998;4107.829819224227;10.856000808445224;0.005922587125254386;210.23010049537731;14.76122794679925;4.656214790243273;234.90515641958783;10.27084534631592;7.498970274481534;345.05002294765353;79.88659999815793;26.61022163369561;345.05002294765353;10.114555794126526;7.498970274481534;86.58205660817697;424.2722756232767;113.7361673142433;993.0052101600999;19.282893899728236;1.7978275967357027;95.89495256307393;0.04544933762499735;0.011967999999999535;0.13597599999999943
23-01-24-rings-evening-sync.csv;0.5249235339511259;0.04709127595687634;0.22224612797007842;0.6448722166173598;0.49762720220229206;0.5273734821992762;0.5572697134578929;0.525240102768057;0.051862086530801786;0.12541266547309027;0.7922204335530599;0.5254769219292534;0.5331632826063368;0.5415792959707755;6.490696928908512;302.83737385450286;11.12690902098602;7.603387831007113;32.351745933892246;1.2348882522154478;1.0000022685196561;323.53998700000005;4.501454009999901;1.2564780000001088;317.75794400000007;14.775069000000034;302.98287500000004;2.372966000000127;316.641456;21.428571428571427;78.57142857142857;44.89795918367347;33.6734693877551;28.57142857142857;71.42857142857143;0.003883532331353245;0.9821288148843254;0.045666902372719795;0.9364619125116055;0.007334382442192923;0.9786779647734855;3.8944181573451067;14.279533243598724;8.159733282056415;6.11979996154231;5.192557543126808;12.981393857817023;0.31526242226127055;0.30666994163027933;6.972222664903008;1997.2990026478624;0.02243819828480181;4384.04332793263;16.811170696240627;0.022303665135798026;3219.3837942827895;10.440355086740999;0.02243819828480181;179.13496146666432;16.732077016037646;5.354919689522171;202.62557217053262;10.431254722269124;7.825523910883568;323.7188478867867;71.43270482605561;33.688949015360464;323.7188478867867;10.190042877320884;7.825523910883568;80.1964162964191;468.52719187632533;122.77841358866706;979.7007931480898;20.881718877877997;1.9659279583804181;95.26716777889202;0.04456885158415744;0.01584599999995362;0.13200299999999743
23-01-24-rings-morning-sync.csv;0.49849108929651326;0.050474342409026596;0.33586496465346394;0.6583807328168083;0.4622868089114919;0.5009081223431755;0.5372747252969181;0.5677766556327082;0.05698733086396115;0.15200958251953123;0.8011715641728155;0.5541280675817419;0.573832420066551;0.6032739427354601;5.199990545580408;343.0200659894938;8.248260865403406;11.834461241665757;21.15036125678375;1.0158886472044635;1.0000493293556132;334.615993;3.72264301000017;1.0986049999999707;329.76672799999983;19.21892099999993;310.5478069999999;2.246342999999971;328.6189899999998;20.0;80.0;43.63636363636363;36.36363636363637;26.36363636363636;73.63636363636363;0.003283181386969662;0.985507970027003;0.05743575143463012;0.9280722185923729;0.006713196759845161;0.9820779546541274;3.944820413888585;15.77928165555434;8.60688090302964;7.172400752524701;5.199990545580408;14.52411152386252;0.33770053543137135;0.3324423649973648;5.976262286199359;1880.387548709562;0.01059768916688027;237.3017763306136;15.907799596868744;0.01527562632171205;3638.4133563964797;8.465182228027532;0.01059768916688027;154.03518478404922;15.870990880627698;5.126196055714737;189.4928119539393;11.703075204283088;8.790700509862443;260.87089586178365;73.3922685022327;23.094680593839325;260.87089586178365;11.497560061815289;8.790700509862443;98.92944255238523;389.16968396300115;110.25083660473956;888.075615742119;12.93517681882894;1.7727232017665742;103.04696599702022;0.03323788401785866;0.011994000000015603;0.13597899999996343
23-01-24-zmr1-afternoon-sync.csv;0.4774967033814039;0.03364880310923166;0.18123809029074275;0.6826831032248105;0.4668497688630048;0.47674970065846156;0.4877505162182976;0.48750041333859195;0.05435635143983752;0.1397686428493924;0.8002817083288122;0.47314248261628333;0.49458601209852426;0.5086073981391059;14.338179372998558;314.08159237063154;15.847461412261566;15.09282039263006;171.1791729004478;1.633677195973934;1.000009001072732;397.54001200000005;9.332731010000128;1.6960979999998713;386.3985359999999;30.296467999999994;356.1020679999999;2.363894999999836;385.7307389999999;24.193548387096776;75.80645161290323;38.17204301075269;37.634408602150536;26.344086021505376;73.65591397849462;0.00426648374704952;0.9719739506371999;0.07620985834251066;0.8957640922946892;0.005946307110338961;0.9702941272739104;6.791769176683528;21.280876753608386;10.715902478767344;10.564974274841042;7.3954819923887305;20.677163937903185;0.5181868334802988;0.5162244751274502;5.998818232808052;2589.053420058566;0.0019953715695660203;1028.4649242420528;22.005164616539716;0.023645024872948454;4985.202086082696;21.846091748842383;0.0019953715695660203;183.953275240821;22.001161746412016;4.059575603201292;200.34971464208763;11.345471328973982;6.06492809447925;485.4598970957425;93.30947040578695;36.841966795158086;485.4598970957425;10.985690010359674;6.06492809447925;87.56708126232715;464.52115806795257;107.92046116858191;937.3233064286957;21.14756593513147;1.7284541060798932;156.7968601618535;0.045525517121951846;0.011786000000029162;0.18802200000000013
