x_mean;x_std;x_min;x_max;x_25;x_50;x_75;y_mean;y_std;y_min;y_max;y_25;y_50;y_75;False Fixation, per minute;False Saccades, per minute;Saccades with amplitude > 6 degrees, per minute;Saccades with amplitude < 6 degrees, per minute;Max Curve;Average Curve;Min Curve;Time Frame;Saccades time;Fixation time < 150 ms;Fixation time > 150 ms;Fixation time between 150 and 900 ms;Fixation time > 900 ms;Fixation time < 180 ms;Fixation time > 180 ms;% of Fixations < 150 ms;% of Fixations > 150 ms;% of Fixations between 150 and 900 ms;% of Fixations > 900 ms;% of Fixations < 180 ms;% of Fixations > 180 ms;Fixation time < 150 ms, per time;Fixation time > 150 ms, per time;Fixation time between 150 and 900 ms, per time;Fixation time > 900 ms, per time;Fixation time < 180 ms, per time;Fixation time > 180 ms, per time;% of Fixations < 150 ms, per minute;% of Fixations > 150 ms, per minute;% of Fixations between 150 and 900 ms, per minute;% of Fixations > 900 ms, per minute;% of Fixations < 180 ms, per minute;% of Fixations > 180 ms, per minute;Fixation Frequency;Average Fix Frequency in interval (1s);Max Fix Frequency in interval (1s);Average Acceleration;Min Acceleration;Max Acceleration;Average Speed;Min Speed;Max Speed;Average Acceleration in interval (1s);Min Acceleration in interval (1s);Max Acceleration in interval (1s);Average Speed in interval (1s);Min Speed in interval (1s);Max Speed in interval (1s);Average Fixation Speed;Min Fixation Speed;Max Fixation Speed;Average Fixation Speed, < 150ms;Min Fixation Speed, < 150ms;Max Fixation Speed, < 150ms;Average Fixation Speed, > 150ms;Min Fixation Speed, > 150ms;Max Fixation Speed, > 150ms;Average Saccade Speed;Min Saccade Speed;Max Saccade Speed;Average Saccade Length;Min Saccade Length;Max Saccade Length;Average Saccade Time;Min Saccade Time;Max Saccade Time
-0.33559522109781487;-0.9510069081817777;-0.43197984064650546;1.0246169308494302;-0.07436324969470144;-0.33714170330927007;-0.6052081944373413;1.1517152209559594;-0.3437893882014771;0.21727863513514348;1.088545989933614;1.1444149491096787;1.1294800095528237;1.1189788269535599;-0.517952405218026;-0.6999738533915683;-0.5797428014172904;-0.41388178736502357;-0.0606546969452053;-0.06051809927801868;-0.028771940552767366;1.1683369086017656;-0.23413723581233759;-0.2881018690614601;1.3120131875735996;-0.34262853107731495;1.6788503897013787;-0.20348604080063565;1.3116311045887807;-0.06639726235413003;0.5645888768081033;-0.1494291033312553;0.811701570517695;-0.03399829039285744;0.4174893325631202;-0.42472882346871066;0.5269608535298119;-0.7292518943465645;0.7049772763687956;-0.37615536757466594;0.49484520247770936;-0.4655706986379175;-0.47081359210321094;-0.6060330819406504;0.4965538842448984;-0.4502093787602714;-0.5085289862739533;-0.5002998610773246;-0.502038061043622;-0.3565483179630139;-0.039147838775926;-0.048692502264290116;-0.030576487662053668;-0.6578655877889867;-0.4239122272176536;-0.040884521194021986;-0.475632207304769;-0.048692502264290116;0.09409819980402807;-0.6592776523437428;-0.437739907513076;-0.17431092498015313;-0.6189981039810544;-0.46348211789908367;-0.31850951515171594;-0.4351040401227039;-0.249638439421822;-0.31850951515171594;-0.6247964711275259;-0.5072319005126906;-0.2879393929163658;-0.27891949906014446;0.2587519103438094;-0.40466668094025354;-0.41504342852743803;0.03338892484566563;-0.5516669699436844;-0.41666990191189235;-0.37492786536973016;-0.21492560678556
1.4214398337231273;-0.023110928106554837;0.20336007523836655;1.36923959068295;1.3412206114021157;1.3769494319959383;1.4271941041334302;1.5867825928296013;0.1532096446875039;0.1664479460242457;1.1153026929024923;1.6965400237265298;1.597606015119173;1.498130373257044;-0.4339086101328795;-0.6264779983627546;-0.7921612627792843;-0.47210994440342635;0.020245919865846482;0.11115440440627947;-0.028901207123311467;-1.1628460696653256;-0.7422327200709732;-0.4131640673305637;-1.0826334900941883;-0.8895126100472285;-0.7560211744313433;-0.43021944049632027;-1.0744854127253003;-0.06046495161787089;-0.3779122776826518;-0.29810021211872484;-0.19884446270013797;-0.02122522615098168;-0.48050181776697176;-0.3375437142774253;0.5037222100551535;-0.8632351790826829;0.784058281236516;-0.33724052126757004;0.4916398946090459;-0.4066131822657484;-0.9833220045203216;-0.7682118496304365;-1.0229844800403662;-0.40465050988963513;-1.0458928369092508;-0.6172115226862616;-0.6208283725954252;-0.10588695218120486;-0.03997660141443739;-0.04866835423942105;-0.03068314340822137;-0.7080824496669061;-0.2924767670709388;-0.03788418192895343;-0.6597419978240111;-0.04866835423942105;0.0357201529066689;-0.7080845473289545;-0.4724930620882168;-0.025088377236819757;-0.7585383339602556;-0.5039080618980926;-0.3385111282386792;-0.7227196920609358;-0.21840799583329218;-0.3385111282386792;-0.8012736989547742;-0.5333027656672825;0.09939760088061657;0.21145364923026239;0.9206369361471205;0.25095315084536013;0.12464431739182846;0.8942628834114392;-0.20292161980559376;0.19457632085570162;-0.6567694556951191;-0.17191202531583502
-1.4348133786482933;0.11469143980526118;-1.136168463550685;1.923357275936058;-1.5331643248842917;-1.476097808349032;-1.185336384510047;-0.4791296551022401;-0.12119281488730083;0.5441341129550807;1.2223689249952305;-0.6106998029560896;-0.5489975977026919;-0.36227868686815273;-0.7468319841486998;-0.5509936315406012;-0.5663722833939934;-0.5658750756266812;-0.09587823665002733;-0.14574198763788873;-0.030543555212302724;1.1246050522236384;-0.4120505659971844;-0.40663073467859645;1.3055821214640435;-0.5114604585747267;1.7621600362579728;-0.42364743524604487;1.3226430656265242;-0.0692802053449867;1.0226190134639004;-1.0260749399386588;2.1208714352374223;-0.04363749093530811;1.095158889332417;-0.5126664159633424;0.6436064973862049;-0.8735796671885496;0.8496913268867843;-0.5427409780552139;0.6504693749841506;-0.538702037376108;-0.5351733308666613;-0.8690909792803324;1.3106322335508267;-0.5487536958900548;-0.4982802684557662;-0.5997476969237009;-0.6028402527395462;-0.5987591922837634;-0.03859397084423582;-0.04611475694371526;-0.030892662418878048;-0.6113360218447609;-0.28324180938533616;-0.041579482666030405;-0.7605321506944243;-0.04611475694371526;-0.34911148122620195;-0.6125441959412512;-0.15393370378736684;-0.5171335766033859;-0.37552640905121526;0.1486490021218725;-0.02789983330993305;-0.41150193953094666;-0.38129273747351894;-0.02789983330993305;-0.3186144597434147;-0.1124659084708744;-0.8182831559991753;-0.24859923048984478;0.3226357928720403;-0.804389889429396;-0.5116379161764235;0.21944728019608678;0.03722047672361646;-0.624233212195125;-0.5936182279517879;-0.058797240503278635
-1.6697168529033521;0.046675857481778764;-0.6020920136017897;-1.0361394438492928;-1.6271213016812984;-1.6676321819896924;-1.5896719924541576;0.4641902938350553;-0.33385471615249857;-0.0005503586710163379;-0.6789250344358708;0.42828845155186573;0.4508291769589726;0.47307006754619574;-0.7629952271995879;-0.7559792707110763;-0.9918862761492934;-0.7094045419439007;-0.11464176266725795;-0.13206379691990194;-0.026729153173048116;-0.9826595159003079;-0.8336480695704231;-0.48563754840788614;-0.8690514819005889;-0.9433266657744149;-0.4837753594215446;-0.5075311042851899;-0.857674925783484;-0.06565727296397614;0.4470224030446668;-0.13180795935409031;0.6544672900927352;-0.033458462937619116;0.37953757186344567;-0.5414543783209717;0.7632786867081035;-1.0883031742013847;1.0423567336616286;-0.5616865283384325;0.7581186269173215;-0.5703080021803524;-1.3622465931200995;-1.0280603369032315;-1.5670140916988475;-0.5771665158196507;-1.4207053821678928;-0.8546822351788962;-0.8591114755685636;-0.8348973674136646;-0.0422606670971099;-0.047414851629860644;-0.030846875996085158;-0.9466632548700612;-0.4204611874811417;-0.039287981291149694;-1.161754871084609;-0.047414851629860644;-1.3035969799701075;-0.9467806275577858;-0.4780441928027448;-0.9791636100787647;-0.8299464344670079;-0.3616748929288097;1.1218379436551775;0.9598266586274462;3.3309860192378;1.1218379436551775;-0.8496899984389227;-0.44157598326241476;-0.5866343125230971;-0.25412150400419103;0.5225490734165089;-1.19034423042207;-0.128305234485439;0.47146551314929824;-0.5452682035093195;0.11714299786518803;0.34078604857883205;-0.1797099232770644
1.1137528349510155;1.9733570037544923;0.17728574885960108;2.035263336648305;0.7839425237515605;1.0154038609066114;1.3730342954138042;0.6071387365716007;0.6421397361759754;0.8024513955464219;-0.6059114152528953;0.47774271757639314;0.6805275840618584;0.7361289921450508;0.3069216831695943;-0.01936169388502676;1.057311795310796;-0.07057168340870984;-0.09884186663312633;-0.12298536354821091;-0.029681667122671007;-1.6258986539963158;-0.6399662791373313;-0.40395134058338267;-1.59134781700492;-0.5958320679508265;-1.4933134289903505;-0.42292720461245;-1.5850741009573115;-0.06513492751210279;0.3640343039175341;1.5915399216126245;-0.931548060280775;-0.03308677846024191;0.3534068513817026;-0.02379450423052663;-0.25388850142076963;1.5720629089043676;-1.1491153821785676;0.011115807332963853;-0.25073452593985834;-0.12539531343148297;1.5512015702474282;1.5034206319417576;0.40653464947208884;-0.10968946220149875;1.6908615961928426;0.34687250987473645;0.3456921898358185;-0.35370309300913616;-0.032342713530365635;-0.03347748185713384;-0.030945454380576158;0.24374234656006127;0.7079144269823706;-0.036231361240846;0.6454029827022258;-0.03347748185713384;-0.6355609504730438;0.24472453500473723;-0.49929364153495787;-0.6047096778503892;-0.1661020621472264;-0.5848794891441719;-0.9676687227334344;-0.4875014933516116;-0.11897654974938347;-0.9676687227334344;-0.19134931922996384;-0.5855215873516725;-0.4831568237098797;0.0907616339588892;1.0092735710478409;-0.5377624981663744;-0.02466616446809197;1.2403007435378248;-0.7043182781100386;0.0278952472118945;0.34663338447296155;-0.193875009944643
0.6744101425942765;0.3163634118603365;0.06960749706713734;1.6972688307490684;0.5124778378245592;0.8474101755749565;0.7728687640595902;0.2040655441245225;-0.3837623333279177;0.49746205217821476;1.8847155769226658;0.3228389069322141;0.20587765923712542;0.17828697112344052;-0.28759565968703493;-0.4957539912441858;0.142915197184952;-0.3563789505565976;-0.1064458313159007;-0.14173922051797289;-0.030508637338951396;-0.7917205025652373;-0.49151046196594184;-0.3635713723002483;-0.7291510071668005;-0.312841609264768;-0.6628475991204504;-0.38391169295743777;-0.7203628019864702;-0.0647883019587859;0.3089638602571338;0.7564195022377134;-0.2781011669578897;-0.0330911828845953;0.35371649783902437;-0.3162457371620057;0.30256636872929726;0.29994870429615583;-0.07177150840997439;-0.33321712971203415;0.3132152266190863;-0.31231659256512984;0.2117989575324944;0.11901209830250971;0.4126911269453304;-0.31911444196443484;0.2928534421341461;-0.1918237344610081;-0.19262682047349775;-0.10650133470919787;-0.038863524882211085;-0.048481450528476445;-0.03092776151836258;-0.4922367251247615;-0.2938634129349905;-0.03919860823109458;-0.23440261286015854;-0.048481450528476445;0.15306644440399164;-0.4926153468119425;-0.5778905664846424;-0.1296248512155248;-0.5601432760327821;-0.9799247797654945;-0.0021907915942699983;-0.29440900105066964;-0.3340533383972877;-0.0021907915942699983;-0.589630260505077;-0.8402879943401541;-0.17552620190586338;-0.592934696902154;1.2908729838758572;-0.8074742446218901;-0.5303674617784834;1.4200875644289028;-0.8679512783740202;-0.4105100784447634;0.0870116705721162;-0.24335163409060126
0.8977662611646481;-0.8787001948342288;1.3400181623509126;-0.6858738163907393;1.010277975316753;0.8702927240088952;0.6860464651966358;-1.1156999531913;1.37985537992441;-0.7672323489726687;-1.2805123589509113;-1.5153521929167604;-0.847856052427852;-0.8673382787399889;0.9609752465966634;1.2862177812818578;0.9095024159507544;0.5474572739418374;0.008237692212165585;-0.10106386262755027;-0.030519502468611737;-0.7309902081209494;0.10636644930450863;0.08140363625019376;-0.8040499910869899;-0.4664234363910378;-0.6657374448334674;0.024510702508270373;-0.8008319923628884;-0.051899753312084976;-1.7387157909416404;-1.371940918644962;-0.9171624335200176;-0.004201584789784411;-1.6773234260565975;0.47975918370809767;-0.6812029847855482;-0.10734417214666381;-0.2150328059192232;0.4065806953779762;-0.6287994971645925;0.7959844923860367;0.11415361002791405;-0.1212239143966994;0.9899706155605245;0.7619145211819441;0.12565542501581672;0.71316352945074;0.727293038230514;0.8539072626498279;-0.024757435048840218;-0.04771439767692248;-0.028134311777807765;0.7692016787278068;0.1108894022669666;-0.037657076674160975;0.7206919213005935;-0.04771439767692248;-0.2460453702591804;0.7819817828003112;-0.5450785782685776;0.4214972555250126;1.04090828577081;-1.246213670102549;-0.049386398562979286;0.3344369363353635;-0.6111610377376513;-0.049386398562979286;1.0267536573893676;-1.0120188450115315;0.06479290251947079;-0.6638667381709553;-3.7896876577436864;0.4410441935111337;-0.4355238635324174;-1.2701145489256263;0.3278017782128512;-0.14944324536393583;-0.1433733637772683;2.726561144146213
0.17411859886845413;-1.1302078612233133;0.3734091786450232;1.3908180059239998;0.4171650686344691;0.12478652164088982;-0.11524068803440274;-0.1920014110572418;-0.784002307443081;0.19083040480985733;-0.4171139327808619;-0.1783136240466113;-0.19873309095874656;-0.24838081469137357;-0.7231676928958553;-0.7454923574282507;-0.4850689760938732;-0.3908469774111756;-0.08620960233905708;-0.14136009180877548;-0.029731136525323082;1.1338942844618949;-0.3280461188140279;-0.41002737950905654;1.303967363679242;0.07721269638971164;1.4442917024046382;-0.3642681332640555;1.312050415115873;-0.07137523218714806;1.3554682698855802;0.9531536040236649;0.8166639413190123;-0.04707548359140741;1.336861813674997;-0.5154645720040067;0.6095464130658904;-0.34337893874415265;0.4838022092109182;-0.497259036665501;0.5940919695486767;-0.5546372414602212;0.03510409577527108;-0.20583605108116812;1.0023684798913923;-0.5490327717020127;0.09138842413553044;-0.4493734796392704;-0.4477950550397775;-0.8464031924053272;-0.04074833226991228;-0.04797511872580736;-0.030725199103540796;-0.7798417700455891;-0.24689880125031455;-0.04001689641584584;-0.8371397564552256;-0.04797511872580736;-0.9271762469115225;-0.7772244877022788;-1.0262562308683958;-0.8055224396749407;-0.7121579517855113;-1.0351170027489776;-0.2501008173206149;-0.247892508931759;-0.5788878204602624;-0.2501008173206149;-0.7123494832992331;-0.8758816963207395;-0.9980794457543648;-0.819697982276393;-0.8419499629379724;-0.15667216636484085;-0.8792763172484185;-0.2878468728074272;-0.12040446172091233;-1.0017924929323605;0.07297806451779847;-0.17933715783848034
-0.5292725354316136;0.6590059218217822;-1.1259316182111676;-0.5551405381763352;-0.4184530616380506;-0.4766919500126225;-0.6511986512965586;0.21565007624855603;0.9887981120691992;-0.7597083777445777;-0.8033875697591983;0.09749781177651975;0.429052918245668;0.3550285727530185;-0.14411362989676477;-0.6063257601720105;-0.209705120755778;-0.44932691150186466;-0.10360660727562249;-0.11264984830445429;-0.029150352703569436;-0.759472823121562;-0.49896361034536507;-0.3901814696438578;-0.6906702762155068;-0.6391821163327988;-0.44380706194258096;-0.4188085337977686;-0.6799096217803307;-0.06068955603230443;-0.3422280511950781;-0.3956155919568005;-0.07166021971682393;-0.024190340965153823;-0.27204386183577806;-0.37235917741111735;0.347950558037866;-0.46188436731321136;0.45247197514121756;-0.4063260759995079;0.36840944166317285;-0.29464025547870504;-0.5431276511990503;-0.5453402071113537;-0.0639083619076757;-0.31003017865183624;-0.5219809714913772;-0.3864329095266841;-0.38930027164869907;-0.5986427577306973;-0.03873899134514262;-0.049674559580734794;-0.028429578855943313;-0.5231424679616163;-0.10435215214077442;-0.03885205592841618;-0.2048476723383665;-0.049674559580734794;-0.6692938506774422;-0.5247383467632261;-0.5296897886752032;-0.6076206525368363;-0.6489271411482008;-0.8253764500114341;0.6959512099524637;0.6883815079288423;-0.08502437529902113;0.6959512099524637;-0.7076180052530163;-0.7406191117783939;0.3880898496347608;-0.3473752875890149;0.9815262277236573;0.5129958675943588;-0.07219382107463972;1.1984297838152287;0.41403666686507273;0.30982543976046323;0.2390424039470845;-0.10132622690282411
-1.2797043479154175;1.812243179694654;-0.5882318077482018;-0.5255819957025181;-1.5849172243937422;-1.5221047019765657;-0.7727677065313745;0.5798086149272286;0.9627909766865645;0.10117039876296287;1.3443536921911574;0.52954547010835;0.6238112964576729;0.7124575012511959;-0.20532730570163132;-0.15496346298082914;0.6214574161428231;-0.06854684675662483;0.03934800816227972;-0.10922916089604201;-0.030463442612430013;-0.6357404627738436;-0.24415517862408406;-0.27056055152626024;-0.6093663914128469;0.4657874735963154;-0.9443708346150009;-0.23886888551449117;-0.6098327295560705;-0.06583341115835784;0.47500651563337415;1.8422996898786759;-1.0136601490811084;-0.034226441819647714;0.43352917690377235;-0.18819867734216525;0.05453099536228492;1.6914452241819316;-1.098693265615929;-0.11591930405669691;0.02757763211029346;-0.21405477877501605;1.2639435836881348;1.3364712283625249;-0.13026584269665667;-0.19154569911152713;1.3638098377763748;0.18310112884232582;0.18375239574300795;0.8536502457989429;-0.031652880443306025;-0.046040967860722225;-0.03093133906971193;0.15542889810157487;0.22628798468517278;-0.03951637239538777;-0.17010538984802057;-0.046040967860722225;-0.23791362738176294;0.15371270508482962;-0.05257893681512141;0.25272156202612783;0.3263748606091008;0.8451441248200585;0.7120547723828294;0.13730794035523866;0.31499035158030275;0.7120547723828294;0.39945629826316625;0.3367067917421501;0.30792848871553075;-0.28525744180855983;0.3278767360615082;0.17185951148005318;-0.4640916756751032;0.21138103273985684;3.6726845576735876;-0.5071751512158094;-0.5655510156809455;0.18964914926357976
