section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,27,1674615252066685243,1674615287326652243,35259,536.427,447.052,-0.7110800971839752,5.177568132114896
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,28,1674615287370659243,1674615287514630243,143,499.174,452.092,-3.5258671350022466,4.794479779717505
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,29,1674615287546647243,1674615290486634243,2939,590.674,438.016,3.3922791294337635,5.856617812475135
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,30,1674615290526631243,1674615305010673243,14484,547.114,453.744,0.09684345641385023,4.67240607801496
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,31,1674615305030633243,1674615319558641243,14528,526.087,468.295,-1.4904649757595327,3.573646101334873
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,32,1674615319590706243,1674615322642667243,3051,588.626,475.092,3.228881668750621,3.059452996146237
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,33,1674615322674636243,1674615324998659243,2324,547.402,474.15,0.1184492722664011,3.132016595964579
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,34,1674615325030686243,1674615351506635243,26475,542.337,474.971,-0.2637390841789875,3.070019055911542
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,35,1674615351530653243,1674615352522651243,991,487.988,483.188,-4.363095277500121,2.447965615895567
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,36,1674615352542645243,1674615372302675243,19760,529.997,483.215,-1.1944260210038458,2.447672536032703
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,37,1674615372394631243,1674615399946642243,27552,553.198,492.999,0.5553734103211994,1.7093563319023244
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,38,1674615399970656243,1674615401630704243,1660,575.507,505.45,2.23685915098771,0.7697689223733143
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,39,1674615401666654243,1674615419782628243,18115,543.578,500.827,-0.1699374881897321,1.118724032573574
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,40,1674615419850695243,1674615420502653243,651,545.598,495.754,-0.017610257531867464,1.5015228325559966
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,41,1674615420522702243,1674615421142702243,620,564.464,480.038,1.4054800985320612,2.687353833125373
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,42,1674615421166675243,1674615423570656243,2403,542.103,493.894,-0.2811509833352593,1.6418779625657576
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,43,1674615423602661243,1674615430322640243,6719,567.115,493.14,1.6047529754285534,1.6986097957267723
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,44,1674615430354653243,1674615433326783243,2972,602.888,493.861,4.301755979081998,1.6431712746283846
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,45,1674615433354630243,1674615461974657243,28620,556.113,496.348,0.7751668038873433,1.4566715549700022
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,46,1674615461994688243,1674615462182632243,187,587.308,523.79,3.126072644281373,-0.61335106647365
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,47,1674615462290690243,1674615466398621243,4107,556.895,513.18,0.833876058252757,0.18659943395368558
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,48,1674615466418642243,1674615468174647243,1756,482.8,523.276,-4.751072877464033,-0.5739119952791923
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,49,1674615468194625243,1674615482086657243,13892,543.588,494.443,-0.1691412532868205,1.600435191865681
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,50,1674615482122639243,1674615482646711243,524,532.933,499.364,-0.9724097706566174,1.2290753636402147
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,51,1674615482674660243,1674615499510615243,16835,541.359,495.426,-0.33721900383936226,1.5262503128963927
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,52,1674615499530650243,1674615500614653243,1084,582.029,486.357,2.7297602089745805,2.2099405509386534
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,53,1674615500646655243,1674615506994731243,6348,531.263,489.753,-1.0986417364729353,1.9543139837700014
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,54,1674615507018658243,1674615508030650243,1011,525.495,502.681,-1.5330771319768346,0.9787155745985614
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,55,1674615508130686243,1674615509022725243,892,676.805,441.212,9.904561067568393,5.592579453662211
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,56,1674615509086755243,1674615509222635243,135,467.303,481.561,-5.923849576980065,2.5689398106460075
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,57,1674615509286636243,1674615515198659243,5912,549.036,485.982,0.2416210310110904,2.2389422692400887
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,58,1674615515218651243,1674615521462644243,6243,553.519,505.726,0.5794944282188763,0.7490194301986894
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,59,1674615521502656243,1674615537222654243,15719,567.409,464.924,1.628921165040505,3.8278873883338638
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,60,1674615537242665243,1674615539954622243,2711,571.067,507.511,1.9021626912575518,0.6142845673580366
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,61,1674615540002649243,1674615541142660243,1140,644.746,522.001,7.45465191643532,-0.4762787563785847
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,62,1674615541182641243,1674615541694634243,511,505.326,518.955,-3.053052341465478,-0.24880077470529635
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,63,1674615541718653243,1674615542054672243,336,545.992,556.367,0.012051224138604166,-3.0711779859029305
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,64,1674615542106671243,1674615542370653243,263,557.166,431.507,0.8579215106398562,6.35114817652302
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,65,1674615542414653243,1674615542842637243,427,424.675,465.518,-9.1472649091727,3.769672413599072
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,66,1674615542890626243,1674615543018625243,127,451.694,544.201,-7.098323627729654,-2.146930402013376
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,67,1674615543038614243,1674615543246680243,208,464.066,582.983,-6.1778353689244065,-5.067481076454814
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,68,1674615543298632243,1674615543786657243,488,575.551,559.059,2.241989769876138,-3.2731409847275135
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,69,1674615543822629243,1674615543942665243,120,615.58,571.231,5.264943968954349,-4.18527093983104
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,70,1674615543966655243,1674615544478797243,512,572.267,519.032,1.9924734566511009,-0.2548218517584865
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,71,1674615544570669243,1674615544754640243,183,546.542,510.096,0.053572894794989126,0.4193100444998466
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,72,1674615544782633243,1674615545138733243,356,518.79,495.596,-2.038862151468527,1.513193936484963
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,73,1674615545170754243,1674615545870720243,699,570.767,493.496,1.8800684067367872,1.6716342108651099
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,74,1674615545910685243,1674615546938624243,1027,560.924,559.686,1.1386139550075511,-3.3211399355154
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,75,1674615546978647243,1674615547450631243,471,506.536,555.25,-2.9641626601328777,-2.9853859556000337
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,76,1674615547478649243,1674615547714691243,236,514.984,511.871,-2.325127752940395,0.2854027747337906
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,77,1674615547734657243,1674615547934655243,199,527.623,476.692,-1.3738419769823433,2.9399462145359174
