section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,212,1674614370755978632,1674614372447965632,1691,492.274,487.582,-4.039107535942557,2.1169183158937566
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,213,1674614372467930632,1674614372843970632,376,569.617,485.228,1.793844312536798,2.295565456673066
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,214,1674614372863956632,1674614373455959632,592,620.615,481.216,5.640646433499364,2.5951029046650276
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,215,1674614373507963632,1674614377099977632,3592,538.157,488.053,-0.5787547307858322,2.0826701435587585
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,216,1674614377159980632,1674614379503943632,2343,539.149,492.042,-0.5039184322290768,1.7816556076039511
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,217,1674614379560033632,1674614382003964632,2443,532.165,496.143,-1.0304084803923628,1.4721228389148366
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,218,1674614382055972632,1674614384719955632,2663,491.229,468.38,-4.121690551614235,3.56493934883794
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,219,1674614384751973632,1674614388667958632,3915,616.363,428.838,5.340384172752352,6.543852474817492
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,220,1674614388727942632,1674614390168012632,1440,479.157,431.474,-5.047809048103897,6.346409667764286
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,221,1674614390191973632,1674614390583955632,391,532.416,440.49,-1.0148224519967262,5.672872832425189
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,222,1674614390703975632,1674614392259987632,1556,588.245,434.958,3.2095203479322008,6.0876895998566205
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,223,1674614392316315632,1674614393775953632,1459,483.536,432.389,-4.715843030686347,6.27840047007097
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,224,1674614393815963632,1674614396183947632,2367,502.806,443.101,-3.2538328497534006,5.473381085812104
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,225,1674614396219928632,1674614398927968632,2708,559.145,438.546,1.0070736167725833,5.8195810793085725
