section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,31,1674613447910584367,1674613454638576367,6727,535.311,523.582,-0.7929828540406465,-0.598174887382422
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,32,1674613454674557367,1674613456190549367,1515,517.232,541.389,-2.156329238976008,-1.9409440692730269
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,33,1674613456230589367,1674613456698597367,468,440.644,493.404,-7.931503463478766,1.6749736884141584
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,34,1674613456738542367,1674613465934588367,9196,523.186,510.087,-1.7069678399507775,0.4199780913223011
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,35,1674613465954746367,1674613466538589367,583,535.026,525.077,-0.8144903939902126,-0.7109539012689675
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,36,1674613466598635367,1674613468618698367,2020,536.613,515.112,-0.6948243236504696,0.0407911987532519
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,37,1674613468754559367,1674613469114571367,360,730.903,832.278,14.800216519574812,-23.61421632868342
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,38,1674613469242562367,1674613470110575367,868,528.756,502.931,-1.2871980558978522,0.9599061682158488
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,39,1674613470130686367,1674613470650627367,519,526.498,494.775,-1.4576980647948123,1.5752639965547894
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,40,1674613470670702367,1674613471342777367,672,490.429,463.581,-4.183296542965567,3.9267898653148463
