File;x_mean;x_std;x_min;x_max;x_25;x_50;x_75;y_mean;y_std;y_min;y_max;y_25;y_50;y_75;False Fixation, per minute;False Saccades, per minute;Saccades with amplitude > 6 degrees, per minute;Saccades with amplitude < 6 degrees, per minute;Max Curve;Average Curve;Min Curve;Time Frame;Saccades time;Fixation time < 150 ms;Fixation time > 150 ms;Fixation time between 150 and 900 ms;Fixation time > 900 ms;Fixation time < 180 ms;Fixation time > 180 ms;% of Fixations < 150 ms;% of Fixations > 150 ms;% of Fixations between 150 and 900 ms;% of Fixations > 900 ms;% of Fixations < 180 ms;% of Fixations > 180 ms;Fixation time < 150 ms, per time;Fixation time > 150 ms, per time;Fixation time between 150 and 900 ms, per time;Fixation time > 900 ms, per time;Fixation time < 180 ms, per time;Fixation time > 180 ms, per time;% of Fixations < 150 ms, per minute;% of Fixations > 150 ms, per minute;% of Fixations between 150 and 900 ms, per minute;% of Fixations > 900 ms, per minute;% of Fixations < 180 ms, per minute;% of Fixations > 180 ms, per minute;Fixation Frequency;Average Fix Frequency in interval (1s);Max Fix Frequency in interval (1s);Average Acceleration;Min Acceleration;Max Acceleration;Average Speed;Min Speed;Max Speed;Average Acceleration in interval (1s);Min Acceleration in interval (1s);Max Acceleration in interval (1s);Average Speed in interval (1s);Min Speed in interval (1s);Max Speed in interval (1s);Average Fixation Speed;Min Fixation Speed;Max Fixation Speed;Average Fixation Speed, < 150ms;Min Fixation Speed, < 150ms;Max Fixation Speed, < 150ms;Average Fixation Speed, > 150ms;Min Fixation Speed, > 150ms;Max Fixation Speed, > 150ms;Average Saccade Speed;Min Saccade Speed;Max Saccade Speed;Average Saccade Length;Min Saccade Length;Max Saccade Length;Average Saccade Time;Min Saccade Time;Max Saccade Time;AU_cat
Participant 10 23-04-19-reading-evening;0.42780482724062363;0.05354348554808585;0.06698776693905101;0.6310415828929228;0.3920217542087331;0.43112813725190996;0.46632859286139994;0.5379321733729397;0.041873423614108084;0.10773219355830443;0.7022409509729456;0.5186678003381799;0.5373177422417534;0.561454999005353;10.48302420108862;595.0695002822774;33.46989654564439;34.543459265032986;25.02203170935921;0.6742218270163504;1.0000002223676592;950.107508;31.519480010000276;2.5193239999998127;915.912624;274.09689299999997;641.8157310000001;5.674840999999944;912.757107;8.30945558739255;91.69054441260744;53.772683858643745;37.917860553963706;10.124164278892072;89.87583572110793;0.00265161992594191;0.9640094581801789;0.28849039786769054;0.6755190603124884;0.005972840917703751;0.9606882371884172;5.494115093341626;60.624718271355874;35.55387123622225;25.070847035133628;6.693979309128878;59.42485405556862;1.134608442647945;1.1338061796252439;5.999220101386817;3246.080765176821;0.005924298023331331;960.1143016710677;29.01107987641368;0.032965237087002754;11036.435773967218;15.60686292878314;0.005924298023331331;115.62644049194114;29.015270323760642;5.869720631164829;142.3199710587325;18.888769316685686;6.912590785705224;847.2979529752652;115.46200223840003;13.225277224243923;847.2979529752652;18.623133428618317;6.912590785705224;66.61023027100606;323.6153934929704;96.05138913181786;1142.0052774090284;9.462141860974075;1.5811290144835237;96.89394684664633;0.02923884973098356;0.01025499999997237;0.16003299999999854;1
Participant 10 23-04-19-reading-morning;0.4337710587600829;0.06550656224369696;-0.0018450324149692757;0.6432774487663718;0.3818092696806964;0.43488038287443276;0.4873240134295295;0.5076870875535551;0.037133132843060815;0.07824192753544557;0.6535714326081452;0.49168548583984373;0.5105930469654225;0.5309062392623336;16.716911250681427;566.1973005977924;29.206557587397434;32.15283313349454;50.46834816192324;0.7901923748890747;1.0000014631706995;936.775925;33.1704970100011;7.088978999999709;896.2489249999994;155.66498200000007;740.5839429999994;8.923257999999803;894.4146459999994;27.586206896551722;72.41379310344827;33.481646273637374;38.9321468298109;28.809788654060064;71.19021134593993;0.007567422273367784;0.9567377865736669;0.16617098907617642;0.7905667974974906;0.009525498853954645;0.9547797099930802;15.884268161567025;41.69620392411344;19.278889986418044;22.4173139376954;16.588812313894593;40.991659771785876;1.0237240031547565;1.0224233983345723;7.969111722961871;3404.686246813548;0.00553698209679842;4425.726823239509;29.832653550015166;0.03638327493565769;2765.911724219737;21.935996495497413;0.00553698209679842;136.28474415665082;29.816709419789703;5.184712234130277;161.62333189696375;18.445719948672334;9.234861460030288;663.164315386442;128.76112719487975;20.092440844214124;663.164315386442;17.57316815714821;9.234861460030288;71.7571113220787;339.30594094211153;88.15465584808321;725.5420638380884;11.748378600726431;1.4175268660361293;121.87629984814042;0.03462473591858153;0.010531000000014501;0.2281470000000354;1
Participant 10 23-04-19-rings-evening;0.3832019958264381;0.04724625371831196;0.12430443483240464;0.6969238730037912;0.35056697621065025;0.3812692586113425;0.4142969916848576;0.5784705168724308;0.050309310240559055;0.1294448852539063;0.7112551936396845;0.5493546945077401;0.5793980068630642;0.6160076282642506;5.894515608625042;339.02972032833713;8.366409250951673;7.605826591774248;11.397780814061456;0.7414757695774241;1.0000080285260586;315.547557;3.201577010000274;0.8645399999999048;311.46103199999976;14.040134999999932;297.42089699999985;1.0165039999998688;311.30906799999985;19.51219512195122;80.48780487804879;37.80487804878049;42.68292682926829;20.73170731707317;79.26829268292683;0.0027398088840215767;0.9870494164529366;0.04449451338962492;0.9425549030633118;0.0032213971474349553;0.9865678281895235;3.042330636709699;12.549613876427507;5.894515608625042;6.655098267802467;3.232476301504055;12.359468211633152;0.26937302512533795;0.26347178932285237;4.9604700144547955;1760.8625315396916;0.06908028658047749;4546.534240361557;15.0203958703602;0.0220748272967877;3025.6637779401303;8.768537231399176;0.06908028658047749;207.4756354374884;14.96885212178392;5.586100906181301;238.12659347359573;11.199236933277227;9.200422260708537;301.50081285698263;64.43329551589665;27.633043227876243;301.50081285698263;11.051472146782139;9.200422260708537;65.47524903961438;387.2659027967388;131.5866419376501;676.764019179419;14.760257275607618;2.1034124713734137;116.34520959321073;0.03811401202381278;0.011843999999999966;0.17191400000000012;1
Participant 10 23-04-19-rings-morning;0.3653654074851597;0.04645651494555729;0.10769644204308004;0.7009867499856388;0.33291696800905113;0.3620945145102108;0.391626659561606;0.5672586270447229;0.04953483025884776;0.16259918212890623;0.7045553984465422;0.5414476959793656;0.5669217851426867;0.6030975059226706;6.867850228097044;368.7654025253218;10.683322577039846;10.492548959592705;14.890881666734117;0.9462996625316143;1.00000376477127;314.50889700000005;3.7538540099996807;0.7849440000000723;309.9173670000002;10.300879000000082;299.6164880000001;0.9528420000001088;309.7494690000002;31.372549019607842;68.62745098039215;23.52941176470588;45.09803921568628;32.35294117647059;67.64705882352942;0.0024957767728906954;0.9854009535380494;0.03275226582858825;0.9526486877094611;0.003029618586593144;0.984867111724347;6.1047557583084835;13.354153221299807;4.578566818731362;8.775586402568445;6.295529375755623;13.163379603852668;0.35611075256799485;0.35359954120691167;5.976577791634585;1881.8809868722788;0.0009307137270690703;104.98915408420388;16.04351615372726;0.016703299699767464;2560.464150562512;8.820508939281797;0.0009307137270690703;104.98915408420388;16.057984709838493;5.213716477914246;135.9921436677042;11.846586814007052;8.500799413513107;421.61035430901677;158.15409827676677;31.719930508003916;421.61035430901677;11.476026092383576;8.500799413513107;78.9063727634353;362.2635260244276;107.87736132078065;890.8332190057331;12.251210719310102;1.7487999043710047;80.22257628030286;0.033818504594591715;0.011954000000002907;0.11971100000002366;1
Participant 10 23-04-20-crt1-afternoon;0.4442495634107171;0.07487949822798648;0.15015815286075368;0.8424409417545095;0.40536488504970775;0.4516493853400735;0.4688621128306669;0.5743381637748406;0.07186981175480221;0.10108653880931717;0.7359128598813658;0.5617469434384946;0.5939297428837529;0.6162342283460829;55.11508273552552;575.8839115745216;54.046369219878216;48.855475001019855;49.385046432279765;0.9849188523215973;1.0000116374900008;392.995872;27.001876009999958;9.754924999999949;355.89902799999993;67.92508199999979;287.9739460000001;11.077241999999893;354.57671099999993;57.595993322203675;42.404006677796325;24.707846410684475;17.696160267111853;58.931552587646074;41.068447412353926;0.024821952837204224;0.9056050034031907;0.17283917424964654;0.7327658291535442;0.028186662479752187;0.9022402937606426;52.67230898547454;38.77903328205951;22.595657187971682;16.183376094087826;53.89369586050003;37.557646407034014;1.7175752930046042;1.7156892659901173;12.999558015027866;5615.387582815493;0.009050485518600528;3271.2212736471483;44.20933426739531;0.014937502470580817;2645.9857781611504;36.215993105650355;0.009050485518600528;210.59476564062413;44.21168125714552;6.416268918064787;228.6279861992564;20.96217877303679;8.917079827590642;727.0289987098545;143.0350020071221;34.43535117337074;727.0289987098545;17.61625439198696;8.917079827590642;116.44461456397353;358.33459346842653;81.62280590693427;980.5210430754921;14.355647274374174;1.477291164110136;106.40759006988748;0.040062130578634954;0.011793000000011489;0.2520060000000228;1
Participant 10 23-04-20-crt1-evening;0.4065279440726734;0.07283542861084623;0.13173038819256952;0.7101797777063706;0.37653449002434225;0.4080134840572582;0.4284552125369801;0.5433303485141204;0.08206946108005263;0.08170335557725694;0.7359802811234086;0.5336986117892795;0.5655764544451678;0.5847472296820746;26.32727081256212;426.3272417216551;33.16363395173571;24.872725463801785;21.255363270647727;0.750553458213723;1.0000039143274946;412.50003000000004;16.369343009999962;3.136867999999989;392.8510710000001;64.9427980000002;327.9082729999999;3.9647550000000784;392.02318399999996;30.35230352303523;69.64769647696477;36.31436314363143;33.33333333333333;31.70731707317073;68.29268292682927;0.007604527931791881;0.9523661634642792;0.15743707461063747;0.7949290888536417;0.009611526573707348;0.9503591648223636;16.290907906115784;37.38181546314069;19.49090767338853;17.89090778975216;17.018180580495958;36.654542788760516;0.9696968991735587;0.9652847774380965;5.999922001013992;3422.0819640468903;0.005344749742344607;807.7964136470338;29.18226770234139;0.031486401077152906;3128.8915380453527;27.398632759164645;0.005344749742344607;120.00713554162195;29.160537814479312;4.963953148914875;159.78922490811271;15.345163792551906;6.717428739003737;446.157811185745;120.66066154704724;20.72777647528057;446.157811185745;14.50423235811349;6.717428739003737;127.00265674918447;363.3780003067802;102.77376758556571;740.6729707104038;14.907917617317187;1.690834024317832;121.9109901083157;0.041025922330826976;0.011812999999989415;0.2162790000000001;1
Participant 10 23-04-20-crt1-morning;0.4124211327371716;0.08687268530216767;0.04066855065962847;0.9013623069314396;0.36744653477388267;0.40478145374971275;0.4375642327701344;0.5451761681356669;0.09223395717440519;0.1650919031213831;0.8292974966543694;0.5174458821614583;0.5627783598723236;0.6001532378020111;139.16898645200368;1269.7325901734046;120.23610313609505;185.39472753500138;191.11770859652364;0.9550676315495592;1.0000114437319412;488.039769;88.17537001000025;55.887002999999886;342.4852920000001;200.24214400000014;142.24314799999996;63.65226100000002;334.72003399999994;72.99440298507463;27.005597014925375;22.34141791044776;4.664179104477612;75.18656716417911;24.813432835820894;0.11451321500809883;0.7017569340747722;0.41029882546313584;0.29145810861163646;0.13042433228428157;0.6858458167985896;192.4023531779026;71.18272363578633;58.88864356052099;12.294080075265342;198.1805708132773;65.40450600041162;5.095896191197484;5.100695699095233;17.927376199017708;13393.816960026697;0.027128124768486785;3081.2333694746603;102.15717011453383;0.06783556621609313;7906.267561083156;61.80356392569343;0.027128124768486785;315.19263830114227;102.26597593437421;6.729582615806217;463.23265477980055;47.16777384734847;12.153333061773612;950.3493710694178;129.56431766796902;24.90370274187235;950.3493710694178;33.72224494790321;12.153333061773612;157.38974886094093;350.49603395015464;85.29379837710235;1201.600029106495;12.431664312386362;1.4010359321394845;203.54947952527493;0.035468773133547966;0.010321999999973741;0.3560290000000066;1
Participant 10 23-04-20-crt2-afternoon;0.42943695976405316;0.0884964978841119;0.07576827441944796;0.8570905573227827;0.3760812352685367;0.4238467637230368;0.4493412200142356;0.5444790764767226;0.085026879620598;0.1982036449291088;0.7368889702690973;0.5263528188069662;0.5667859254059968;0.593153155291522;56.38666704975166;646.2227694454999;54.66493675815619;61.26490287593882;33.545563492007204;0.8448537324418092;1.0000061409416665;418.183965;30.18795101000063;12.457815999999731;375.10511499999944;94.70110499999959;280.40400999999986;13.421653999999783;374.1412769999994;56.25;43.75;26.84659090909091;16.90340909090909;57.10227272727273;42.89772727272727;0.02979027663100313;0.8969858875387521;0.22645800156397577;0.6705278859747763;0.03209509479876825;0.8946810693709869;56.817099622650524;44.19107748428374;27.11725209262866;17.07382539165508;57.67796476844826;43.33021233848601;1.9345552859732438;1.9312729890522797;14.946297951460053;5739.478847263769;0.017460402331142346;2505.9685644229844;45.58629903749575;0.0023219234973479758;4242.066564629098;35.36801211060706;0.017460402331142346;162.27577621976772;45.561536772458716;5.668320980025839;263.9672960306712;22.895338432151135;7.754613857299365;626.4396620557478;141.18902418388208;23.620874349866916;626.4396620557478;18.966623754858883;7.754613857299365;151.49698699252664;336.0180502232811;94.0257948258603;790.8520858843956;12.5540797507628;1.5023441497293124;106.040531029956;0.037361325507426525;0.011688999999989846;0.2109790000000089;1
Participant 10 23-04-20-crt2-evening;0.3935337805463639;0.07017832231782581;0.16314304576200597;0.7589901194852942;0.35981333255767817;0.3838154989130357;0.407444995992324;0.5523382472136713;0.08706580276246466;0.15337275752314813;0.69999675044307;0.5158143926549841;0.5838626155146847;0.6023107104831272;30.99522387894961;498.83897440824353;34.831266438225555;30.534898771836495;17.0785696900475;0.7600192597364291;1.0000107447730364;391.02798700000005;17.090871009999837;4.2892200000003005;369.46531699999997;68.62597299999982;300.83934400000015;5.280464000000288;368.474073;33.160621761658035;66.83937823834196;35.49222797927461;31.34715025906736;34.715025906735754;65.28497409326425;0.010969086977399138;0.9448564534589181;0.175501435399814;0.7693550180591041;0.013504056424483721;0.9423214840118335;19.640537903492824;39.58795921172772;21.021513224832162;18.566445986895562;20.56118811771905;38.6673089975015;1.0919934485405516;1.07861599632479;11.916986273618079;3703.6234860071754;0.00015664642887776325;403.5677884363535;32.31792470883652;0.05099813008805289;2109.6217386396306;26.249324447312418;0.00015664642887776325;147.09613338558813;32.23374126112581;5.690332335855734;230.8330945262721;17.726201244265294;8.603883206251272;411.1555264145737;120.42385473085982;23.916627513464658;411.1555264145737;16.533957185506875;8.603883206251272;68.11990287872275;350.6700805168171;95.28893951056536;766.5831026485083;14.068678669434691;1.515570582915886;96.70214308901164;0.04011941551643154;0.011603000000000918;0.19165900000001557;1
Participant 10 23-04-20-crt2-morning;0.43419085224806714;0.08572078569160042;0.08992668460397159;0.8938323750215418;0.3860047003802131;0.430543675142176;0.4746693723341998;0.5500842635632335;0.08328155463474916;0.18755560980902775;0.7406265258789062;0.5265632205539279;0.5696562590422454;0.6014976642749927;102.52176840413817;967.204694124524;86.95058583738063;124.56946053406037;61.67872044256986;0.9042785305919752;1.0000077200970572;435.41972300000003;56.1465130099988;34.37264500000129;344.0144479999997;133.21674099999993;210.79770699999978;39.26919500000121;339.1178979999998;68.88556469708303;31.114435302916977;23.93418100224383;7.180254300673148;71.12939416604338;28.87060583395662;0.07894140569282684;0.7900754830988665;0.30595017626245635;0.48412530683641025;0.09018699182811525;0.7788298969635782;126.91202782286459;57.32399953779769;44.09538425984438;13.228615277953313;131.04597009722502;53.19005726343728;3.5276307407875502;3.5264606448881333;14.94428769547093;9489.939823207778;0.0029335495152434206;2201.6013424664484;75.14869455372867;0.03697444278600169;4085.7568539192844;47.91804377144836;0.0029335495152434206;199.22145334678416;75.16092949600078;5.089075415613033;281.92320622595923;34.597947492305806;7.264700944987314;643.2451989079864;123.36316938717137;23.511522290675064;643.2451989079864;25.72885644705831;7.264700944987314;172.63745347887968;347.96263681969447;90.42944172694322;990.4885745888524;12.727614798169682;1.446509349861725;134.5053925388882;0.036577532905536676;0.01160200000003897;0.26798000000002276;1
Participant 10 23-04-20-game-afternoon;0.3986301514153097;0.0387610914112237;0.003011557328350404;0.7540447010713465;0.3763610545326682;0.39643025398254395;0.4198034721262315;0.5351071899982415;0.03873412276080248;0.093447028266059;0.6539940162941262;0.5199017842610678;0.5382276181821469;0.5554638897931135;5.6253162304702;467.28048193108077;7.774313442110501;11.124220860255676;21.348328039768298;0.6988048752926154;1.0000042314300917;949.2799660000001;10.466972009999946;3.00298099999961;935.7658330000005;45.30167100000013;890.4641620000003;3.327064999999581;935.4417490000004;27.303754266211605;72.69624573378839;33.78839590443686;38.907849829351534;27.986348122866893;72.01365187713311;0.003163430291964689;0.9857638067966984;0.04772213954002283;0.9380416672566756;0.003504830101933891;0.9854224069867291;5.056464027388944;13.462835472923064;6.257374233893818;7.205461239029245;5.182875628073668;13.336423872238338;0.316029001711809;0.3141510956049828;5.993778457960672;2139.310483262506;0.003797264762380634;1108.2511572548585;18.38598859498024;0.007516117834126347;2975.1071504152383;9.447542234169065;0.003797264762380634;153.39807739606158;18.371822794635104;5.776903029796674;178.8206713546063;14.713187490470277;8.067607166013017;492.4323687089475;109.05155836318151;24.86175879208346;492.4323687089475;14.410444726026409;8.067607166013017;84.29500945172059;347.5387591750559;100.87813286577634;843.8551957453016;12.166148711289036;1.59397537741318;101.33027918496926;0.035006595351170386;0.011967000000026928;0.23996599999998125;1
Participant 10 23-04-20-game-evening;0.3819060795653521;0.039972103865932626;0.01330123666454764;0.7623006035299862;0.35890532241148104;0.3782612856696634;0.39704467268551097;0.562438522361523;0.0431225636120688;0.19040035671657984;0.6649405585394965;0.5462447978832103;0.5645866676613137;0.5889970991346571;10.618567017115705;427.0402653608462;10.556470133974678;11.860504679936255;25.695593205330418;0.9573682631568922;1.0000062212041947;966.232071;14.776939009999122;2.18420400000052;949.1528020000005;37.31230099999939;911.8405010000012;3.679957000000499;947.6570490000005;25.595238095238095;74.40476190476191;27.380952380952383;47.023809523809526;28.273809523809522;71.72619047619048;0.002260537675736619;0.982323843812881;0.03861629324866343;0.9437075505642175;0.003808564329883953;0.9807758171587335;5.340331950128366;15.52422078525688;5.712913248974531;9.811307536282348;5.899203898397613;14.965348836987632;0.374651194950866;0.37367200474680773;5.986237639666445;2312.2366338162697;0.001364306412041282;367.10246356685974;19.56517077241798;0.01612965085118098;3661.297708506053;13.828152334392383;0.001364306412041282;186.66922934366843;19.563888959932424;5.322068782964136;201.08056093054105;13.66543203497045;9.170421939081367;522.7091452342077;149.21488575518572;29.937876102984138;522.7091452342077;13.353503693977226;9.170421939081367;86.05441845814319;398.7332520409296;91.26806589288523;781.9466307784849;16.32148738689037;1.6716558578523324;129.876544843342;0.04093334905816931;0.011849000000012211;0.21608800000001338;1
Participant 10 23-04-20-game-morning;0.3870195038621159;0.048960826431717806;0.0017728649956338543;0.8586300681619083;0.36265939824721394;0.3829782710355871;0.40738745296702666;0.531328592917138;0.0455068610028476;0.08511623806423609;0.6886682581018518;0.5192423502604167;0.5369899608470776;0.5555201212565103;16.91746580175226;538.5610170811673;17.24280168255519;23.098847537007895;15.26758246776788;0.7745150192956892;1.0000043543679553;922.123927;23.204573009999372;8.342934000000653;890.3518289999997;67.50189899999977;822.84993;9.663111000000512;889.0316519999999;46.38447971781305;53.61552028218695;24.691358024691358;28.92416225749559;47.795414462081126;52.20458553791887;0.009047519271236364;0.9655446550407099;0.07320263255678407;0.8923420224839258;0.010479189094938769;0.9641129852170075;17.112667330234018;19.78042155281803;9.109404662481987;10.671016890336043;17.633204739518707;19.25988414353335;0.6734452732620613;0.6726915229297825;7.999400044996321;2934.891473061267;0.0007196634667893314;4245.6979687008325;25.39909661341763;0.030048886127709153;2513.6457343752477;18.731213111316865;0.0007196634667893314;192.9329476629797;25.39719400215033;5.34852978963858;246.23857492236831;16.79756080003218;9.238257036422596;595.9686538769178;131.7043154524615;26.453747519111168;595.9686538769178;15.720840969930594;9.238257036422596;110.11614834844997;357.81575194782357;98.29376931189049;877.904770343573;13.391873774517899;1.5547125492088099;118.69871468457227;0.037426730661289306;0.011873999999977514;0.23602100000005066;1
Participant 10 23-04-20-reading-afternoon;0.42998749701207034;0.07201880622554084;-0.03727482346927419;0.8907554850858801;0.37810385928434487;0.4354722640093635;0.48051870570463295;0.5339375930928073;0.051995973071324156;0.094541252983941;0.6785703870985242;0.5167776037145544;0.5407635724103009;0.5616284547028718;30.698244797875752;647.9681277729675;41.820797260874215;41.058107949125755;88.32849255230214;0.9312623029581099;1.0000007310739898;944.027914;48.02521501000251;11.32363999999963;884.2237709999979;218.47233799999856;665.7514329999993;13.992425999999385;881.5549849999982;33.000831255195344;66.99916874480465;35.66084788029925;31.338320864505402;34.330839567747304;65.66916043225271;0.011995026664009884;0.93665002685503;0.23142571820180155;0.7052243086532284;0.014822046882820655;0.9338230066362192;25.23230473034508;51.22729877243863;27.266142895007658;23.961155877430972;26.24922381267637;50.21037969010734;1.3823743775440944;1.3817535349727763;7.99890415013147;4677.462766326196;0.035575782562432726;9371.1915692786;38.91734394371229;0.014507055791842218;4814.457995770479;28.57750759675261;0.035575782562432726;190.58413216988492;38.92492497750761;6.343814513594833;206.50443933401274;21.068748748376457;8.445851024217387;838.1487443842482;133.07168228525472;19.730800149354028;838.1487443842482;19.634404932138125;8.445851024217387;109.28289144435769;371.16095192919903;90.82390942788115;1030.6325152331933;13.669543343341251;1.444645103359976;141.7013043376975;0.0368291526150326;0.011049999999954707;0.23926800000003823;1
Participant 10 23-04-20-reading-evening;0.4101283687107502;0.07167608462520438;0.03925791207481834;0.844513219945571;0.3504614549524644;0.4073462766759536;0.4696853301104377;0.5898030663881927;0.03578234870775702;0.2068957858615451;0.7754648844401042;0.57112466317636;0.593531573260272;0.6124556647406685;11.218771537504912;621.3032169094339;34.29374481350933;45.894974471611;20.519932510508706;0.6591967366462705;1.0000007173453842;941.27953;39.922399009999246;5.907059000000256;895.2366680000008;354.8650720000004;540.3715960000004;10.832969999999971;890.310757000001;10.682004930156122;89.31799506984387;61.38044371405095;27.937551355792934;13.147082990961382;86.85291700903862;0.006275563009428512;0.95108481536829;0.37700285695153746;0.5740819584167526;0.011508770407447372;0.945851607970271;8.286592612929763;69.28866284811272;47.61603601429641;21.672626833816302;10.198883215913554;67.37637224512892;1.33754103842033;1.3352026451110923;10.955313277142332;4032.2316702399603;0.02397047056796511;11449.155213675163;35.86246297158778;0.015745435974681934;5490.529604295602;22.643776165073394;0.02397047056796511;266.22967100038744;35.84084879404159;6.18164222778288;413.08012889834134;20.926888355362514;8.081914427088643;923.6234822922601;84.71193992888111;17.728640290518683;923.6234822922601;20.506014103646148;8.081914427088643;83.71215663892937;372.641114887723;94.17172386403092;1148.8913439298815;11.816304428974304;1.7361549190464187;245.15707653530686;0.03170961001588502;0.010981000000001018;0.28019299999999703;1
Participant 10 23-04-20-reading-morning;0.42715301019218366;0.08572393728149655;-0.0008056496324784615;0.8685752644258387;0.37080111223108625;0.42883070777444277;0.4817415405722225;0.5305080498725829;0.05705159306163393;0.17273943865740737;0.8514816566749855;0.5018886707447193;0.5352030153627749;0.564655911480939;66.16473332897608;1084.9867794206734;71.65187611228558;123.84353653957818;93.37734927311323;0.8853987041409281;1.0000000239757663;940.3801220000001;93.68504501000047;69.19813300000013;775.9626609999993;266.6028789999998;509.3597819999996;78.30266100000011;766.8581329999995;66.24861674658797;33.75138325341203;22.390261895979343;11.361121357432681;68.2773884175581;31.7226115824419;0.07358527831578315;0.8251585107410419;0.283505438665578;0.5416530720754639;0.0832670312442016;0.8154767578126235;114.59195859097495;58.380647054978894;38.72901941242862;19.651627642550274;118.10117781285895;54.87142783309492;3.2593202772952696;3.260063809841667;19.996020791863373;8336.016159081393;0.014325985162241922;5922.834537942097;65.13990768557505;0.009834883471401221;8103.369176483548;45.29047325323232;0.014325985162241922;237.27048608558556;65.15325063834977;7.237288052900916;315.8744801422627;36.55748640350315;10.11376388871268;674.8787881815355;122.96463288541663;19.570991784545125;674.8787881815355;28.85194396627456;10.11376388871268;156.72124475856964;322.30025394296143;85.41813595601404;1180.236486425744;9.854671604889335;1.375488243301001;180.8095658143086;0.03057605907637091;0.009504999999990105;0.23996400000001472;1
Participant 10 23-04-20-rings-afternoon;0.38540626066818445;0.0455488893302137;0.10533604201148539;0.847658213447122;0.3540194315068862;0.38350851395550895;0.41378115205203786;0.5497255871785207;0.04450683050173853;0.1270154034649884;0.6266468754521124;0.5339069507740162;0.5576286315917969;0.5701077779134114;7.098185870275108;316.9244069647156;5.371600118046027;4.220542949893307;37.88061534463421;1.1810329760096314;1.0000952660915519;312.75596900000005;2.6031180099999345;0.2338879999999417;309.89916700000015;6.459786000000025;303.43938100000014;0.2338879999999417;309.8991670000001;16.3265306122449;83.6734693877551;30.612244897959183;53.06122448979592;16.3265306122449;83.6734693877551;0.0007478290526245453;0.9908657154997419;0.02065439716675727;0.9702113183329847;0.0007478290526245453;0.9908657154997417;1.5347428908702936;7.865557315710254;2.8776429203818004;4.9879143953284535;1.5347428908702936;7.865557315710254;0.1630664321549687;0.15077678286908394;3.973496776500741;1669.357376831695;0.0024110517654128316;576.1490998410833;14.221580230522301;0.029692277186714112;2324.1042715874037;6.8262902655661595;0.0024110517654128316;136.44997417661128;14.143096180427078;5.4754660984973995;190.73075575907;10.919632296039632;8.516669085374987;306.7224231020811;107.41431872742429;39.300384634323905;306.7224231020811;10.846805546199214;8.516669085374987;107.25887391098983;407.162799618257;106.10916104794381;578.8837280892476;21.197856333765586;1.697958795090736;150.87591931400658;0.052062360199998686;0.011842999999998938;0.2758850000000166;1
Participant 10 23-04-20-rings-evening;0.344588665831058;0.05118631109522685;0.19574897429522345;0.6255663142484778;0.3032764266518985;0.34189774008358226;0.37992403086494;0.5903725029342759;0.04779674949400199;0.23135743317780666;0.7058750576443142;0.5717467979148583;0.6012180469654225;0.6197774957727502;3.6614044661914456;320.854654537303;4.81763745551506;5.203048451956264;10.160122048609816;0.7534270992661367;1.0000421594284754;311.355932;2.0394820100001363;0.35898199999996194;308.94219499999997;10.334389999999924;298.60780500000004;0.8550039999999779;308.44617299999993;13.725490196078432;86.27450980392157;47.05882352941176;39.21568627450981;19.607843137254903;80.3921568627451;0.0011529634193703493;0.9922476601473582;0.03319156289593328;0.9590560972514249;0.002746066196676728;0.9906545573700518;1.3489384875442167;8.479041921706505;4.624931957294458;3.8541099644120482;1.9270549822060241;7.900925427044698;0.17022319009486545;0.16079115989709736;3.998524544443189;1686.337523912156;0.00047794817881550956;426.0536809659489;13.635923242239654;0.01154764726370761;2420.50159089542;5.9554373335659605;0.00047794817881550956;109.25916595444556;13.561231243782945;5.699039751814273;116.02700420374114;11.175305908818427;8.429280053341136;941.0219190467634;100.76927653898035;41.31639377792579;941.0219190467634;11.0712002762;8.429280053341136;83.89693932706433;386.4304748054206;111.92025034534002;688.9168742529533;15.15611541310512;1.815906061849009;96.41238947994286;0.03922080788461801;0.012000000000000455;0.16008999999999673;1
Participant 10 23-04-20-rings-morning;0.3961981423123004;0.05918952192981956;0.0920488343519323;0.7604561413035673;0.3590836805455825;0.3931177083183737;0.43309314110699815;0.563340076321516;0.05101235481714835;0.15884800663700815;0.6737402456778068;0.543147447374132;0.5638425756383825;0.5916182906539352;5.145865087609144;372.679383075693;8.708387071338551;10.885483839173189;5.750180803814578;0.6345757906306857;1.0000151043897436;303.15602400000006;3.378171010000057;1.427113999999948;298.31953300000004;12.591759999999995;285.727773;1.603325999999912;298.143321;30.526315789473685;69.47368421052632;29.47368421052631;40.0;31.57894736842105;68.42105263157895;0.0047075231465628;0.9840461986003616;0.0415355757535598;0.9425106228468016;0.005288781594522798;0.9834649401524014;5.739618751564046;13.062580607007828;5.541700863579078;7.520879743428749;5.937536639549012;12.86466271902286;0.32986314664161176;0.3235751440323878;5.999862003173934;1798.6409493018102;0.03579496281730556;6756.535158519438;15.723624451075334;0.006262623588572226;2272.3523503054507;8.408824951216955;0.03579496281730556;147.18184355411958;15.691936448169548;5.636846668343253;181.97049997939226;12.023723208782785;8.040212567255338;463.67056232445174;88.0088241268609;32.22068118938156;463.67056232445174;11.660222367584563;8.040212567255338;78.66971697441066;343.4313471677002;97.66372282623465;674.8733849091485;11.718887080072625;1.8799013251418102;92.82262573878374;0.03412293949495007;0.01193800000000067;0.14775400000002037;1
